"IT_DATETIME,""DS_CODE"",""DS_NAME"",""DS_DESC"",""DS_LAT"",""DS_LON"",""DS_ALT"",""REN1.RD"",""REN1.Q_RD"",""REH1.PG"",""REH1.Q_PG"",""REH1.TX"",""REH1.Q_TX"",""REH1.DDVEC"",""REH1.Q_DDVEC"",""REH1.DDFHX"",""REH1.Q_DDFHX"",""REH1.TXG"",""REH1.Q_TXG"",""REH1.UG"",""REH1.Q_UG"",""REH1.TG"",""REH1.Q_TG"",""REH1.FHX"",""REH1.Q_FHX"",""REH1.TN"",""REH1.Q_TN"",""REH1.FG"",""REH1.Q_FG"""
"19890512_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""14.9"",,,,,,,,""70"",,""10.5"",,,,""7.7"",,,"
"19890513_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890513_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""14.5"",,,,,,,,""66"",,""10.9"",,,,""7.4"",,,"
"19890514_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890514_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""17.3"",,,,,,,,""68"",,""11.5"",,,,""6.5"",,,"
"19890515_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890515_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""21.1"",,,,,,,,""61"",,""14.0"",,,,""5.9"",,,"
"19890516_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890516_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""22.8"",,,,,,,,""63"",,""15.7"",,,,""6.2"",,,"
"19890517_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890517_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""22.2"",,,,,,,,""71"",,""15.6"",,,,""7.6"",,,"
"19890518_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890518_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""24.5"",,,,,,,,""65"",,""17.7"",,,,""7.9"",,,"
"19890519_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890519_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""26.4"",,,,,,,,""65"",,""19.1"",,,,""9.3"",,,"
"19890520_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890520_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""26.3"",,,,,,,,""62"",,""19.8"",,,,""10.1"",,,"
"19890521_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890521_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""26.1"",,,,,,,,""55"",,""20.6"",,,,""13.4"",,,"
"19890522_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890522_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""24.6"",,,,,,,,""49"",,""19.5"",,,,""14.7"",,,"
"19890523_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890523_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""26.1"",,,,,,,,""53"",,""18.4"",,,,""10.1"",,,"
"19890524_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890524_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""26.9"",,,,,,,,""52"",,""19.2"",,,,""7.8"",,,"
"19890525_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890525_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""27.4"",,,,,,,,""54"",,""19.6"",,,,""8.0"",,,"
"19890526_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890526_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""23.6"",,,,,,,,""72"",,""16.6"",,,,""12.4"",,,"
"19890527_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890527_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""20.7"",,,,,,,,""58"",,""15.1"",,,,""10.1"",,,"
"19890528_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890528_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""22.8"",,,,,,,,""61"",,""16.4"",,,,""9.0"",,,"
"19890529_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890529_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""21.7"",,,,,,,,""61"",,""15.2"",,,,""7.5"",,,"
"19890530_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890530_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""20.0"",,,,,,,,""61"",,""13.1"",,,,""7.7"",,,"
"19890531_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890531_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""15.6"",,,,,,,,""61"",,""10.3"",,,,""3.5"",,,"
"19890601_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890601_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""16.8"",,,,,,,,""64"",,""10.8"",,,,""3.4"",,,"
"19890602_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890602_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""15.6"",,,,,,,,""79"",,""10.4"",,,,""5.9"",,,"
"19890603_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890603_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""10.8"",,,,,,,,""89"",,""9.3"",,,,""6.2"",,,"
"19890604_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890604_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""13.1"",,,,,,,,""79"",,""9.2"",,,,""6.7"",,,"
"19890605_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890605_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""13.5"",,,,,,,,""82"",,""8.9"",,,,""3.7"",,,"
"19890606_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890606_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""13.7"",,,,,,,,""77"",,""10.6"",,,,""3.5"",,,"
"19890607_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890607_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""14.6"",,,,,,,,""83"",,""10.2"",,,,""7.5"",,,"
"19890608_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890608_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""15.8"",,,,,,,,""80"",,""11.4"",,,,""8.3"",,,"
"19890609_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890609_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""19.3"",,,,,,,,""69"",,""13.5"",,,,""6.8"",,,"
"19890610_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890610_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""22.2"",,,,,,,,""81"",,""15.4"",,,,""7.2"",,,"
"19890611_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890611_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""23.0"",,,,,,,,""77"",,""16.9"",,,,""11.6"",,,"
"19890612_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890612_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""23.5"",,,,,,,,""72"",,""17.2"",,,,""10.1"",,,"
"19890613_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890613_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""25.0"",,,,,,,,""60"",,""19.0"",,,,""10.3"",,,"
"19890614_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890614_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""26.0"",,,,,,,,""65"",,""19.0"",,,,""9.5"",,,"
"19890615_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890615_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""26.0"",,,,,,,,""63"",,""19.0"",,,,""11.3"",,,"
"19890616_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890616_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""24.8"",,,,,,,,""64"",,""18.3"",,,,""10.2"",,,"
"19890617_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890617_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""25.1"",,,,,,,,""58"",,""18.1"",,,,""10.1"",,,"
"19890618_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890618_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""24.5"",,,,,,,,""59"",,""18.7"",,,,""10.1"",,,"
"19890619_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890619_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""27.8"",,,,,,,,""58"",,""20.7"",,,,""10.8"",,,"
"19890620_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890620_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""27.9"",,,,,,,,""63"",,""20.8"",,,,""11.2"",,,"
"19890621_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890621_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""26.4"",,,,,,,,""67"",,""18.8"",,,,""11.6"",,,"
"19890622_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890622_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""17.2"",,,,,,,,""92"",,""13.9"",,,,""8.1"",,,"
"19890623_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890623_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""17.7"",,,,,,,,""88"",,""15.5"",,,,""11.9"",,,"
"19890624_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890624_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""23.4"",,,,,,,,""73"",,""17.4"",,,,""10.6"",,,"
"19890625_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890625_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""26.3"",,,,,,,,""68"",,""19.2"",,,,""10.4"",,,"
"19890626_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890626_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""28.6"",,,,,,,,""70"",,""21.1"",,,,""13.0"",,,"
"19890627_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890627_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""22.0"",,,,,,,,""80"",,""16.3"",,,,""13.2"",,,"
"19890628_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890628_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""18.8"",,,,,,,,""60"",,""15.9"",,,,""13.4"",,,"
"19890629_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890629_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""17.6"",,,,,,,,""76"",,""14.9"",,,,""11.0"",,,"
"19890630_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890630_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""19.7"",,,,,,,,""74"",,""14.6"",,,,""9.9"",,,"
"19890701_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890701_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""20.5"",,,,,,,,""84"",,""17.2"",,,,""12.0"",,,"
"19890702_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890702_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""16.9"",,,,,,,,""87"",,""15.4"",,,,""14.7"",,,"
"19890703_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890703_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""22.3"",,,,,,,,""67"",,""17.0"",,,,""11.5"",,,"
"19890704_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890704_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""23.1"",,,,,,,,""73"",,""18.4"",,,,""10.2"",,,"
"19890705_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19890705_240000_000000,""170_H"",""Oost-Maarland"",""Termijnstation"",""50.793889"",""5.715278"",""500"",,,,,""29.6"",,,,,,,,""69"",,""23.4"",,,,""17.0"",,,"
"19890706_240000_000000,""130_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
